0	0.821330025
0.04	0.822122902
0.04002672	0.822002229
0.040053476	0.821879627
0.040080268	0.821755198
0.040107095	0.821629043
0.040133958	0.821501265
0.040160858	0.821371964
0.040187793	0.821241242
0.040214765	0.821109202
0.040241773	0.820975946
0.040268817	0.820841575
0.040295898	0.820706192
0.040323015	0.8205699
0.040350168	0.8204328
0.040377358	0.820294994
0.040404585	0.820156586
0.040431849	0.820017676
0.040459149	0.819878367
0.040486486	0.819738761
0.040513861	0.819598957
0.040541272	0.819459058
0.04056872	0.819319163
0.040596206	0.819179373
0.040623729	0.819039786
0.040651289	0.818900502
0.040678887	0.818761618
0.040706522	0.818623231
0.040734194	0.818485438
0.040761905	0.818348332
0.040789653	0.818212009
0.040817439	0.81807656
0.040845262	0.817942077
0.040873124	0.817808649
0.040901024	0.817676366
0.040928962	0.817545312
0.040956938	0.817415574
0.040984952	0.817287234
0.041013005	0.817160372
0.041041096	0.817035068
0.041069225	0.816911398
0.041097394	0.816789435
0.041125601	0.816669253
0.041153846	0.816550919
0.041182131	0.816434499
0.041210454	0.816320058
0.041238816	0.816207656
0.041267218	0.81609735
0.041295658	0.815989193
0.041324138	0.815883237
0.041352657	0.815936011
0.041381215	0.816017523
0.041409813	0.816099492
0.041438451	0.816181804
0.041467128	0.816264344
0.041495845	0.816346997
0.041524602	0.816429649
0.041553398	0.816512185
0.041582235	0.81659449
0.041611111	0.81667645
0.041640028	0.816757952
0.041668985	0.816838882
0.041697982	0.816919131
0.041727019	0.816998587
0.041756098	0.817077143
0.041785216	0.817154692
0.041814375	0.817231132
0.041843575	0.817306362
0.041872816	0.817380284
0.041902098	0.817452805
0.041931421	0.817523834
0.041960784	0.817593288
0.041990189	0.817661084
0.042019635	0.81772715
0.042049123	0.817791415
0.042078652	0.817853817
0.042108222	0.817914301
0.042137834	0.817972819
0.042167488	0.818029329
0.042197183	0.818083802
0.04222692	0.818136213
0.0422567	0.818186548
0.042286521	0.818234805
0.042316384	0.81828099
0.04234629	0.818325119
0.042376238	0.818367222
0.042406228	0.818407337
0.042436261	0.818445516
0.042466336	0.818481822
0.042496454	0.818516331
0.042526615	0.81854913
0.042556818	0.818580319
0.042587065	0.81861001
0.042617354	0.818638329
0.042647687	0.818665411
0.042678063	0.818691407
0.042708482	0.818716477
0.042738944	0.818740793
0.04276945	0.818764539
0.0428	0.818787909
0.042830593	0.818811106
0.04286123	0.818834344
0.042891911	0.818857845
0.042922636	0.818881838
0.042953405	0.81890656
0.042984218	0.818932255
0.043015075	0.818959169
0.043045977	0.818987555
0.043076923	0.819017668
0.043107914	0.819049765
0.043138949	0.819084103
0.043170029	0.819120939
0.043201154	0.819160529
0.043232323	0.819203125
0.043263538	0.819248975
0.043294798	0.819298321
0.043326103	0.819351401
0.043357453	0.819408443
0.043388849	0.819469666
0.04342029	0.81953528
0.043451777	0.819605483
0.043483309	0.819680462
0.043514887	0.81976039
0.043546512	0.819845427
0.043578182	0.819935717
0.043609898	0.82003139
0.043641661	0.820132559
0.043673469	0.820239321
0.043705325	0.820351756
0.043737226	0.820469926
0.043769175	0.820593876
0.04380117	0.820723633
0.043833211	0.820859206
0.0438653	0.821000587
0.043897436	0.82114775
0.043929619	0.821300652
0.043961849	0.821459231
0.043994126	0.821623411
0.044026451	0.821793099
0.044058824	0.821968185
0.044091244	0.822148546
0.044123711	0.822334044
0.044156227	0.822524525
0.044188791	0.822719826
0.044221402	0.822919769
0.044254062	0.823124165
0.04428677	0.823332817
0.044319527	0.823545515
0.044352332	0.823762043
0.044385185	0.823982173
0.044418087	0.824205675
0.044451039	0.824432308
0.044484039	0.824661827
0.044517088	0.824893983
0.044550186	0.825128521
0.044583333	0.825365183
0.04461653	0.825603708
0.044649776	0.825843832
0.044683072	0.826085288
0.044716418	0.826327809
0.044749813	0.826571127
0.044783259	0.826814971
0.044816754	0.827059071
0.044850299	0.827303155
0.044883895	0.827546952
0.044917541	0.827790192
0.044951238	0.828032602
0.044984985	0.828273913
0.045018783	0.828513854
0.045052632	0.828752154
0.045086531	0.828988544
0.045120482	0.829222756
0.045154484	0.82945452
0.045188537	0.82968357
0.045222642	0.829909638
0.045256798	0.830132459
0.045291005	0.830351768
0.045325265	0.830567302
0.045359576	0.830778799
0.045393939	0.830985997
0.045428355	0.831188639
0.045462822	0.831386467
0.045497342	0.831579228
0.045531915	0.83176667
0.04556654	0.831948543
0.045601218	0.832124604
0.045635948	0.832294611
0.045670732	0.832458327
0.045705568	0.832615519
0.045740458	0.83276596
0.045775401	0.832909429
0.045810398	0.833045711
0.045845448	0.833174596
0.045880551	0.833295882
0.045915709	0.833409375
0.04595092	0.833514887
0.045986186	0.833612242
0.046021505	0.833701269
0.046056879	0.833781807
0.046092308	0.833853706
0.046127791	0.833916822
0.046163328	0.833971025
0.046198921	0.834016194
0.046234568	0.834052216
0.04627027	0.83407899
0.046306028	0.834096426
0.046341841	0.834104445
0.046377709	0.834102977
0.046413633	0.834091964
0.046449612	0.834071357
0.046485648	0.834041118
0.046521739	0.834001222
0.046557887	0.83395165
0.04659409	0.833892397
0.04663035	0.833823466
0.046666667	0.83374487
0.04670304	0.833656634
0.04673947	0.83355879
0.046775956	0.833451383
0.0468125	0.833334464
0.046849101	0.833208096
0.046885759	0.833072352
